game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,_date,_home_key,_away_key,_fuse_key,_score_nonnull,_has_start,_quality
2023-11-09-0,2023,2023-11-09,,HOME,AWAY,,,,,,,,,ncaa,2023-11-09,home,away,2023-11-09|home|away,0,False,0
401583734,2023,2023-11-09,2023-11-10 02:00:00+00:00,Idaho Vandals,Cal State Northridge Matadors,73,76,36.0,38.0,37.0,38.0,False,ICCU Arena,espn,2023-11-09,idahovandals,calstatenorthridgematadors,2023-11-09|idahovandals|calstatenorthridgematadors,6,True,16
401575444,2023,2023-11-09,2023-11-10 01:00:00+00:00,Iowa State Cyclones,Lindenwood Lions,102,47,46.0,23.0,56.0,24.0,False,Hilton Coliseum,espn,2023-11-09,iowastatecyclones,lindenwoodlions,2023-11-09|iowastatecyclones|lindenwoodlions,6,True,16
401574579,2023,2023-11-09,2023-11-10 00:00:00+00:00,Kent State Golden Flashes,James Madison Dukes,108,113,38.0,43.0,51.0,46.0,False,M.A.C. Center,espn,2023-11-09,kentstategoldenflashes,jamesmadisondukes,2023-11-09|kentstategoldenflashes|jamesmadisondukes,6,True,16
401583785,2023,2023-11-09,2023-11-10 00:00:00+00:00,Merrimack Warriors,Worcester State Lancers,93,72,40.0,30.0,53.0,42.0,False,Hammel Court,espn,2023-11-09,merrimackwarriors,worcesterstatelancers,2023-11-09|merrimackwarriors|worcesterstatelancers,6,True,16
401592369,2023,2023-11-09,2023-11-10 00:00:00+00:00,Michigan State Spartans,Southern Indiana Screaming Eagles,74,51,37.0,14.0,37.0,37.0,False,Breslin Center,espn,2023-11-09,michiganstatespartans,southernindianascreamingeagles,2023-11-09|michiganstatespartans|southernindianascreamingeagles,6,True,16
401587149,2023,2023-11-09,2023-11-10 01:00:00+00:00,Middle Tennessee Blue Raiders,Stephen F. Austin Lumberjacks,67,62,22.0,31.0,32.0,23.0,False,Murphy Center,espn,2023-11-09,middletennesseeblueraiders,stephenfaustinlumberjacks,2023-11-09|middletennesseeblueraiders|stephenfaustinlumberjacks,6,True,16
401606715,2023,2023-11-09,2023-11-09 23:00:00+00:00,Morgan State Bears,Cheyney (PA) Wolves,100,52,42.0,34.0,58.0,18.0,False,Hill Field House,espn,2023-11-09,morganstatebears,cheyneypawolves,2023-11-09|morganstatebears|cheyneypawolves,6,True,16
401574831,2023,2023-11-09,2023-11-10 01:00:00+00:00,Nebraska Cornhuskers,Florida A&M Rattlers,81,54,41.0,25.0,40.0,29.0,False,Pinnacle Bank Arena,espn,2023-11-09,nebraskacornhuskers,floridaamrattlers,2023-11-09|nebraskacornhuskers|floridaamrattlers,6,True,16
401594402,2023,2023-11-09,2023-11-10 00:00:00+00:00,Norfolk State Spartans,Apprentice School Builders,90,56,46.0,26.0,44.0,30.0,False,Joseph G. Echols Hall,espn,2023-11-09,norfolkstatespartans,apprenticeschoolbuilders,2023-11-09|norfolkstatespartans|apprenticeschoolbuilders,6,True,16
401587110,2023,2023-11-09,2023-11-10 01:00:00+00:00,North Alabama Lions,Alabama A&M Bulldogs,83,67,40.0,30.0,43.0,37.0,False,Flowers Hall,espn,2023-11-09,northalabamalions,alabamaambulldogs,2023-11-09|northalabamalions|alabamaambulldogs,6,True,16
401590878,2023,2023-11-09,2023-11-10 00:00:00+00:00,North Carolina Central Eagles,Virginia-Lynchburg Dragons,107,54,67.0,27.0,40.0,27.0,False,McDougald-McLendon Arena,espn,2023-11-09,northcarolinacentraleagles,virginialynchburgdragons,2023-11-09|northcarolinacentraleagles|virginialynchburgdragons,6,True,16
401594070,2023,2023-11-09,2023-11-10 00:00:00+00:00,Presbyterian Blue Hose,Columbia International Rams,100,58,41.0,30.0,59.0,28.0,False,Templeton Center,espn,2023-11-09,presbyterianbluehose,columbiainternationalrams,2023-11-09|presbyterianbluehose|columbiainternationalrams,6,True,16
401587158,2023,2023-11-09,2023-11-10 00:00:00+00:00,Purdue Fort Wayne Mastodons,Andrews University Cardinals,130,34,68.0,25.0,62.0,9.0,False,Memorial Coliseum (IN),espn,2023-11-09,purduefortwaynemastodons,andrewsuniversitycardinals,2023-11-09|purduefortwaynemastodons|andrewsuniversitycardinals,6,True,16
401576157,2023,2023-11-09,2023-11-10 00:00:00+00:00,Rhode Island Rams,Fairfield Stags,93,80,49.0,24.0,44.0,56.0,False,Thomas M. Ryan Center,espn,2023-11-09,rhodeislandrams,fairfieldstags,2023-11-09|rhodeislandrams|fairfieldstags,6,True,16
401604889,2023,2023-11-09,2023-11-10 00:00:00+00:00,Robert Morris Colonials,Point Park Pioneers,66,56,26.0,31.0,40.0,25.0,False,UPMC Events Center,espn,2023-11-09,robertmorriscolonials,pointparkpioneers,2023-11-09|robertmorriscolonials|pointparkpioneers,6,True,16
401598038,2023,2023-11-09,2023-11-10 03:00:00+00:00,Saint Mary's Gaels,New Mexico Lobos,72,58,40.0,25.0,32.0,33.0,False,University Credit Union Pavilion,espn,2023-11-09,saintmarysgaels,newmexicolobos,2023-11-09|saintmarysgaels|newmexicolobos,6,True,16
401584450,2023,2023-11-09,2023-11-10 00:30:00+00:00,Sam Houston Bearkats,Utah Valley Wolverines,73,79,27.0,24.0,37.0,40.0,False,Bernard G. Johnson Coliseum,espn,2023-11-09,samhoustonbearkats,utahvalleywolverines,2023-11-09|samhoustonbearkats|utahvalleywolverines,6,True,16
401589377,2023,2023-11-09,2023-11-10 03:00:00+00:00,San Francisco Dons,Saint Francis Red Flash,84,52,41.0,27.0,43.0,25.0,False,The Sobrato Center,espn,2023-11-09,sanfranciscodons,saintfrancisredflash,2023-11-09|sanfranciscodons|saintfrancisredflash,6,True,16
401602183,2023,2023-11-09,2023-11-10 04:00:00+00:00,San José State Spartans,Bethesda University Flames,117,72,56.0,47.0,61.0,25.0,False,Provident Credit Union Event Center,espn,2023-11-09,sanjosstatespartans,bethesdauniversityflames,2023-11-09|sanjosstatespartans|bethesdauniversityflames,6,True,16
401604334,2023,2023-11-09,2023-11-10 01:30:00+00:00,SIU Edwardsville Cougars,North Park Vikings,92,67,38.0,34.0,54.0,33.0,False,First Community Arena,espn,2023-11-09,siuedwardsvillecougars,northparkvikings,2023-11-09|siuedwardsvillecougars|northparkvikings,6,True,16
401581783,2023,2023-11-09,2023-11-10 01:00:00+00:00,SMU Mustangs,Lamar Cardinals,78,67,31.0,19.0,47.0,48.0,False,Moody Coliseum (Dallas),espn,2023-11-09,smumustangs,lamarcardinals,2023-11-09|smumustangs|lamarcardinals,6,True,16
401600141,2023,2023-11-09,2023-11-10 01:30:00+00:00,Southern Utah Thunderbirds,Life Pacific Warriors,108,73,52.0,27.0,56.0,46.0,False,America First Events Center,espn,2023-11-09,southernutahthunderbirds,lifepacificwarriors,2023-11-09|southernutahthunderbirds|lifepacificwarriors,6,True,16
401577572,2023,2023-11-09,2023-11-10 00:00:00+00:00,South Florida Bulls,South Carolina State Bulldogs,96,52,47.0,23.0,49.0,29.0,False,Yuengling Center,espn,2023-11-09,southfloridabulls,southcarolinastatebulldogs,2023-11-09|southfloridabulls|southcarolinastatebulldogs,6,True,16
401584400,2023,2023-11-09,2023-11-10 00:00:00+00:00,Stonehill Skyhawks,Army Black Knights,57,44,28.0,25.0,29.0,19.0,False,Merkert Gymnasium,espn,2023-11-09,stonehillskyhawks,armyblackknights,2023-11-09|stonehillskyhawks|armyblackknights,6,True,16
401578010,2023,2023-11-09,2023-11-10 01:00:00+00:00,TCU Horned Frogs,Omaha Mavericks,82,60,43.0,33.0,39.0,27.0,False,Schollmaier Arena,espn,2023-11-09,tcuhornedfrogs,omahamavericks,2023-11-09|tcuhornedfrogs|omahamavericks,6,True,16
401594462,2023,2023-11-09,2023-11-10 01:00:00+00:00,Tennessee State Tigers,Kentucky State Thorobreds,83,58,40.0,26.0,43.0,32.0,False,Gentry Center,espn,2023-11-09,tennesseestatetigers,kentuckystatethorobreds,2023-11-09|tennesseestatetigers|kentuckystatethorobreds,6,True,16
401599982,2023,2023-11-09,2023-11-10 00:00:00+00:00,Tulane Green Wave,Northwestern State Demons,88,71,48.0,40.0,40.0,31.0,False,Devlin Fieldhouse,espn,2023-11-09,tulanegreenwave,northwesternstatedemons,2023-11-09|tulanegreenwave|northwesternstatedemons,6,True,16
401576680,2023,2023-11-09,2023-11-09 22:30:00+00:00,UC Davis Aggies,Pepperdine Waves,79,78,31.0,48.0,48.0,30.0,False,University Credit Union Center,espn,2023-11-09,ucdavisaggies,pepperdinewaves,2023-11-09|ucdavisaggies|pepperdinewaves,6,True,16
401594030,2023,2023-11-09,2023-11-10 03:00:00+00:00,UC Santa Barbara Gauchos,Portland State Vikings,76,82,40.0,40.0,36.0,42.0,False,The Thunderdome,espn,2023-11-09,ucsantabarbaragauchos,portlandstatevikings,2023-11-09|ucsantabarbaragauchos|portlandstatevikings,6,True,16
401600062,2023,2023-11-09,2023-11-10 02:00:00+00:00,USC Trojans,Cal State Bakersfield Roadrunners,85,59,47.0,23.0,38.0,36.0,False,Galen Center,espn,2023-11-09,usctrojans,calstatebakersfieldroadrunners,2023-11-09|usctrojans|calstatebakersfieldroadrunners,6,True,16
401604331,2023,2023-11-09,2023-11-10 02:00:00+00:00,UTEP Miners,Science & Arts (OK) Drovers,123,72,52.0,30.0,71.0,42.0,False,Don Haskins Center,espn,2023-11-09,utepminers,scienceartsokdrovers,2023-11-09|utepminers|scienceartsokdrovers,6,True,16
401575390,2023,2023-11-09,2023-11-10 00:00:00+00:00,VMI Keydets,Christendom Crusaders,87,53,43.0,19.0,44.0,34.0,False,Cameron Hall,espn,2023-11-09,vmikeydets,christendomcrusaders,2023-11-09|vmikeydets|christendomcrusaders,6,True,16
401589463,2023,2023-11-09,2023-11-10 00:00:00+00:00,Wagner Seahawks,Molloy Lions,83,48,44.0,25.0,39.0,23.0,False,Spiro Sports Center,espn,2023-11-09,wagnerseahawks,molloylions,2023-11-09|wagnerseahawks|molloylions,6,True,16
401581775,2023,2023-11-09,2023-11-10 04:00:00+00:00,Washington Huskies,Northern Kentucky Norse,75,67,41.0,35.0,34.0,32.0,False,Alaska Airlines Arena,espn,2023-11-09,washingtonhuskies,northernkentuckynorse,2023-11-09|washingtonhuskies|northernkentuckynorse,6,True,16
401577583,2023,2023-11-09,2023-11-10 00:30:00+00:00,Wichita State Shockers,Western Kentucky Hilltoppers,71,61,27.0,29.0,44.0,32.0,False,Charles Koch Arena,espn,2023-11-09,wichitastateshockers,westernkentuckyhilltoppers,2023-11-09|wichitastateshockers|westernkentuckyhilltoppers,6,True,16
401594150,2023,2023-11-09,2023-11-10 00:00:00+00:00,William & Mary Tribe,American University Eagles,75,56,35.0,24.0,40.0,32.0,False,Kaplan Arena,espn,2023-11-09,williammarytribe,americanuniversityeagles,2023-11-09|williammarytribe|americanuniversityeagles,6,True,16
401591430,2023,2023-11-10,2023-11-11 01:00:00+00:00,Alabama Crimson Tide,Indiana State Sycamores,102,80,48.0,37.0,54.0,43.0,False,Coleman Coliseum,espn,2023-11-10,alabamacrimsontide,indianastatesycamores,2023-11-10|alabamacrimsontide|indianastatesycamores,6,True,16
401594525,2023,2023-11-10,2023-11-11 01:00:00+00:00,Arkansas Razorbacks,Gardner-Webb Runnin' Bulldogs,86,68,48.0,36.0,38.0,32.0,False,Bud Walton Arena,espn,2023-11-10,arkansasrazorbacks,gardnerwebbrunninbulldogs,2023-11-10|arkansasrazorbacks|gardnerwebbrunninbulldogs,6,True,16
401593950,2023,2023-11-10,2023-11-11 02:00:00+00:00,BYU Cougars,San Diego State Aztecs,74,65,33.0,28.0,41.0,37.0,False,Marriott Center,espn,2023-11-10,byucougars,sandiegostateaztecs,2023-11-10|byucougars|sandiegostateaztecs,6,True,16
401576148,2023,2023-11-10,2023-11-11 00:00:00+00:00,Duke Blue Devils,Arizona Wildcats,73,78,33.0,41.0,40.0,37.0,False,Cameron Indoor Stadium,espn,2023-11-10,dukebluedevils,arizonawildcats,2023-11-10|dukebluedevils|arizonawildcats,6,True,16
401587185,2023,2023-11-10,2023-11-11 02:00:00+00:00,Gonzaga Bulldogs,Yale Bulldogs,86,71,47.0,42.0,39.0,29.0,False,McCarthey Athletic Center,espn,2023-11-10,gonzagabulldogs,yalebulldogs,2023-11-10|gonzagabulldogs|yalebulldogs,6,True,16
2023-11-10-0,2023,2023-11-10,,HOME,AWAY,,,,,,,,,ncaa,2023-11-10,home,away,2023-11-10|home|away,0,False,0
401584511,2023,2023-11-10,2023-11-11 01:00:00+00:00,Illinois Fighting Illini,Oakland Golden Grizzlies,64,53,28.0,27.0,36.0,26.0,False,State Farm Center,espn,2023-11-10,illinoisfightingillini,oaklandgoldengrizzlies,2023-11-10|illinoisfightingillini|oaklandgoldengrizzlies,6,True,16
401575452,2023,2023-11-10,2023-11-11 01:00:00+00:00,Kansas Jayhawks,Manhattan Jaspers,99,61,44.0,19.0,55.0,42.0,False,Allen Fieldhouse,espn,2023-11-10,kansasjayhawks,manhattanjaspers,2023-11-10|kansasjayhawks|manhattanjaspers,6,True,16
401588943,2023,2023-11-10,2023-11-11 00:00:00+00:00,Kentucky Wildcats,East Texas A&M Lions,81,61,38.0,30.0,43.0,31.0,False,Rupp Arena,espn,2023-11-10,kentuckywildcats,easttexasamlions,2023-11-10|kentuckywildcats|easttexasamlions,6,True,16
401577599,2023,2023-11-10,2023-11-11 01:30:00+00:00,Marquette Golden Eagles,Rider Broncs,95,65,49.0,32.0,46.0,33.0,False,Fiserv Forum,espn,2023-11-10,marquettegoldeneagles,riderbroncs,2023-11-10|marquettegoldeneagles|riderbroncs,6,True,16
401575461,2023,2023-11-10,2023-11-11 00:00:00+00:00,Miami Hurricanes,UCF Knights,88,72,41.0,27.0,47.0,45.0,False,Watsco Center,espn,2023-11-10,miamihurricanes,ucfknights,2023-11-10|miamihurricanes|ucfknights,6,True,16
401575510,2023,2023-11-10,2023-11-11 00:00:00+00:00,Ohio State Buckeyes,Texas A&M Aggies,66,73,33.0,34.0,33.0,39.0,False,Value City Arena,espn,2023-11-10,ohiostatebuckeyes,texasamaggies,2023-11-10|ohiostatebuckeyes|texasamaggies,6,True,16
401577641,2023,2023-11-10,2023-11-11 00:00:00+00:00,Purdue Boilermakers,Morehead State Eagles,87,57,42.0,29.0,45.0,28.0,False,Mackey Arena,espn,2023-11-10,purdueboilermakers,moreheadstateeagles,2023-11-10|purdueboilermakers|moreheadstateeagles,6,True,16
401583725,2023,2023-11-10,2023-11-11 02:00:00+00:00,Texas Longhorns,Delaware State Hornets,86,59,39.0,30.0,47.0,29.0,False,Moody Center,espn,2023-11-10,texaslonghorns,delawarestatehornets,2023-11-10|texaslonghorns|delawarestatehornets,6,True,16
401584357,2023,2023-11-10,2023-11-10 23:30:00+00:00,Villanova Wildcats,Le Moyne Dolphins,83,57,48.0,34.0,35.0,23.0,False,Finneran Pavilion,espn,2023-11-10,villanovawildcats,lemoynedolphins,2023-11-10|villanovawildcats|lemoynedolphins,6,True,16
401575518,2023,2023-11-10,2023-11-11 02:00:00+00:00,Wisconsin Badgers,Tennessee Volunteers,70,80,35.0,43.0,35.0,37.0,False,Kohl Center,espn,2023-11-10,wisconsinbadgers,tennesseevolunteers,2023-11-10|wisconsinbadgers|tennesseevolunteers,6,True,16
401581869,2023,2023-11-11,2023-11-11 20:30:00+00:00,Arizona State Sun Devils,Texas Southern Tigers,63,52,28.0,20.0,35.0,32.0,False,Desert Financial Arena,espn,2023-11-11,arizonastatesundevils,texassoutherntigers,2023-11-11|arizonastatesundevils|texassoutherntigers,6,True,16
401611838,2023,2023-11-11,2023-11-12 01:00:00+00:00,Arkansas-Pine Bluff Golden Lions,Southwestern Christian Eagles,112,68,56.0,34.0,56.0,34.0,False,H.O. Clemmons Arena,espn,2023-11-11,arkansaspinebluffgoldenlions,southwesternchristianeagles,2023-11-11|arkansaspinebluffgoldenlions|southwesternchristianeagles,6,True,16
401574582,2023,2023-11-11,2023-11-11 19:00:00+00:00,Ball State Cardinals,Old Dominion Monarchs,73,68,38.0,36.0,35.0,32.0,False,Worthen Arena,espn,2023-11-11,ballstatecardinals,olddominionmonarchs,2023-11-11|ballstatecardinals|olddominionmonarchs,6,True,16
401574584,2023,2023-11-11,2023-11-11 17:00:00+00:00,Bowling Green Falcons,Arkansas State Red Wolves,81,75,34.0,31.0,47.0,44.0,False,Stroh Center,espn,2023-11-11,bowlinggreenfalcons,arkansasstateredwolves,2023-11-11|bowlinggreenfalcons|arkansasstateredwolves,6,True,16
401587205,2023,2023-11-11,2023-11-12 01:00:00+00:00,Bradley Braves,Utah State Aggies,72,66,28.0,30.0,34.0,32.0,False,Carver Arena,espn,2023-11-11,bradleybraves,utahstateaggies,2023-11-11|bradleybraves|utahstateaggies,6,True,16
401577657,2023,2023-11-11,2023-11-11 16:30:00+00:00,Brown Bears,Loyola Maryland Greyhounds,75,77,29.0,31.0,38.0,36.0,False,Pizzitola Sports Center,espn,2023-11-11,brownbears,loyolamarylandgreyhounds,2023-11-11|brownbears|loyolamarylandgreyhounds,6,True,16
401574583,2023,2023-11-11,2023-11-11 19:00:00+00:00,Buffalo Bulls,South Alabama Jaguars,56,70,29.0,33.0,27.0,37.0,False,Alumni Arena,espn,2023-11-11,buffalobulls,southalabamajaguars,2023-11-11|buffalobulls|southalabamajaguars,6,True,16
401598760,2023,2023-11-11,2023-11-12 03:30:00+00:00,Cal State Fullerton Titans,La Sierra Golden Eagles,78,48,46.0,27.0,32.0,21.0,False,Titan Gym,espn,2023-11-11,calstatefullertontitans,lasierragoldeneagles,2023-11-11|calstatefullertontitans|lasierragoldeneagles,6,True,16
401574589,2023,2023-11-11,2023-11-11 17:00:00+00:00,Central Michigan Chippewas,UL Monroe Warhawks,64,74,31.0,38.0,33.0,36.0,False,McGuirk Arena,espn,2023-11-11,centralmichiganchippewas,ulmonroewarhawks,2023-11-11|centralmichiganchippewas|ulmonroewarhawks,6,True,16
401587199,2023,2023-11-11,2023-11-11 23:00:00+00:00,Cleveland State Vikings,Ohio Bobcats,82,78,38.0,40.0,44.0,38.0,False,Wolstein Center,espn,2023-11-11,clevelandstatevikings,ohiobobcats,2023-11-11|clevelandstatevikings|ohiobobcats,6,True,16
401582139,2023,2023-11-11,2023-11-12 00:00:00+00:00,Columbia Lions,UAlbany Great Danes,75,78,29.0,41.0,46.0,37.0,False,Levien Gymnasium,espn,2023-11-11,columbialions,ualbanygreatdanes,2023-11-11|columbialions|ualbanygreatdanes,6,True,16
401577592,2023,2023-11-11,2023-11-11 19:00:00+00:00,Creighton Bluejays,North Dakota State Bison,89,60,41.0,31.0,48.0,29.0,False,CHI Health Center Omaha,espn,2023-11-11,creightonbluejays,northdakotastatebison,2023-11-11|creightonbluejays|northdakotastatebison,6,True,16
401597890,2023,2023-11-11,2023-11-12 03:00:00+00:00,DePaul Blue Demons,Long Beach State Beach,73,77,21.0,37.0,52.0,40.0,False,Wintrust Arena,espn,2023-11-11,depaulbluedemons,longbeachstatebeach,2023-11-11|depaulbluedemons|longbeachstatebeach,6,True,16
401583608,2023,2023-11-11,2023-11-11 19:00:00+00:00,East Carolina Pirates,Campbell Fighting Camels,77,63,39.0,26.0,38.0,37.0,False,Minges Coliseum,espn,2023-11-11,eastcarolinapirates,campbellfightingcamels,2023-11-11|eastcarolinapirates|campbellfightingcamels,6,True,16
401574587,2023,2023-11-11,2023-11-11 17:00:00+00:00,Eastern Michigan Eagles,Georgia Southern Eagles,70,60,40.0,23.0,30.0,37.0,False,Gervin GameAbove Center,espn,2023-11-11,easternmichiganeagles,georgiasoutherneagles,2023-11-11|easternmichiganeagles|georgiasoutherneagles,6,True,16
401586890,2023,2023-11-11,2023-11-11 18:00:00+00:00,Fordham Rams,Cornell Big Red,73,78,24.0,45.0,49.0,33.0,False,Rose Hill Gym,espn,2023-11-11,fordhamrams,cornellbigred,2023-11-11|fordhamrams|cornellbigred,6,True,16
401575480,2023,2023-11-11,2023-11-12 01:00:00+00:00,Georgetown Hoyas,Holy Cross Crusaders,67,68,37.0,32.0,30.0,36.0,False,Capital One Arena,espn,2023-11-11,georgetownhoyas,holycrosscrusaders,2023-11-11|georgetownhoyas|holycrosscrusaders,6,True,16
401581073,2023,2023-11-11,2023-11-11 18:00:00+00:00,George Washington Revolutionaries,William & Mary Tribe,95,89,43.0,42.0,52.0,47.0,False,Charles E. Smith Center,espn,2023-11-11,georgewashingtonrevolutionaries,williammarytribe,2023-11-11|georgewashingtonrevolutionaries|williammarytribe,6,True,16
2023-11-11-0,2023,2023-11-11,,HOME,AWAY,,,,,,,,,ncaa,2023-11-11,home,away,2023-11-11|home|away,0,False,0
401575435,2023,2023-11-11,2023-11-11 18:30:00+00:00,Houston Cougars,Texas A&M-Corpus Christi Islanders,82,50,41.0,27.0,41.0,23.0,False,Fertitta Center,espn,2023-11-11,houstoncougars,texasamcorpuschristiislanders,2023-11-11|houstoncougars|texasamcorpuschristiislanders,6,True,16
401591575,2023,2023-11-11,2023-11-11 20:00:00+00:00,Jacksonville State Gamecocks,Utah Tech Trailblazers,79,81,33.0,31.0,38.0,40.0,False,Pete Mathews Coliseum,espn,2023-11-11,jacksonvillestategamecocks,utahtechtrailblazers,2023-11-11|jacksonvillestategamecocks|utahtechtrailblazers,6,True,16
401581802,2023,2023-11-11,2023-11-12 01:00:00+00:00,Kansas City Roos,University Of Saint Mary,95,42,57.0,29.0,38.0,13.0,False,Swinney Center,espn,2023-11-11,kansascityroos,universityofsaintmary,2023-11-11|kansascityroos|universityofsaintmary,6,True,16
401597921,2023,2023-11-11,2023-11-12 00:00:00+00:00,Kent State Golden Flashes,Fresno State Bulldogs,79,69,31.0,22.0,48.0,47.0,False,M.A.C. Center,espn,2023-11-11,kentstategoldenflashes,fresnostatebulldogs,2023-11-11|kentstategoldenflashes|fresnostatebulldogs,6,True,16
401593770,2023,2023-11-11,2023-11-11 20:30:00+00:00,La Salle Explorers,Northeastern Huskies,79,74,38.0,34.0,41.0,40.0,False,Tom Gola Arena,espn,2023-11-11,lasalleexplorers,northeasternhuskies,2023-11-11|lasalleexplorers|northeasternhuskies,6,True,16
401593930,2023,2023-11-11,2023-11-11 22:00:00+00:00,Lipscomb Bisons,Asbury Eagles,113,74,64.0,35.0,49.0,39.0,False,Allen Arena,espn,2023-11-11,lipscombbisons,asburyeagles,2023-11-11|lipscombbisons|asburyeagles,6,True,16
401597903,2023,2023-11-11,2023-11-11 19:30:00+00:00,Longwood Lancers,St. Mary's (MD) Seahawks,95,43,53.0,22.0,42.0,21.0,False,Joan Perry Brock Center,espn,2023-11-11,longwoodlancers,stmarysmdseahawks,2023-11-11|longwoodlancers|stmarysmdseahawks,6,True,16
401587234,2023,2023-11-11,2023-11-12 01:00:00+00:00,Loyola Chicago Ramblers,Eastern Illinois Panthers,89,65,48.0,25.0,41.0,40.0,False,Gentile Arena,espn,2023-11-11,loyolachicagoramblers,easternillinoispanthers,2023-11-11|loyolachicagoramblers|easternillinoispanthers,6,True,16
401604793,2023,2023-11-11,2023-11-11 20:00:00+00:00,Maryland Eastern Shore Hawks,Philadelphia Biblical University Highlanders,83,65,43.0,30.0,40.0,35.0,False,Hytche Center,espn,2023-11-11,marylandeasternshorehawks,philadelphiabiblicaluniversityhighlanders,2023-11-11|marylandeasternshorehawks|philadelphiabiblicaluniversityhighlanders,6,True,16
