date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end,mu_home_poss_seg,mu_away_poss_seg,mu_total_poss_seg,q10_total_poss_seg,q50_total_poss_seg,q90_total_poss_seg,mu_home_tov_seg,mu_away_tov_seg,mu_total_tov_seg,q10_total_tov_seg,q50_total_tov_seg,q90_total_tov_seg,mu_home_fta_seg,mu_away_fta_seg,mu_total_fta_seg,q10_total_fta_seg,q50_total_fta_seg,q90_total_fta_seg,mu_home_fga2_seg,mu_away_fga2_seg,mu_total_fga2_seg,q10_total_fga2_seg,q50_total_fga2_seg,q90_total_fga2_seg,mu_home_fga3_seg,mu_away_fga3_seg,mu_total_fga3_seg,q10_total_fga3_seg,q50_total_fga3_seg,q90_total_fga3_seg
2026-02-05,401812655,Central Connecticut Blue Devils,Chicago State Cougars,,,,7,2,30,35,9.36125,9.429,18.79025,-0.06775,5.0,9.0,14.0,5.0,9.0,14.0,12.0,19.0,26.0,-6.0,0.0,6.0,62.17125,60.84575,122.52435103913535,1.3255,48.0,62.0,76.0,48.0,60.0,75.0,100.50735103913536,121.50735103913536,145.50735103913536,-15.0,1.0,17.0,8.64075,8.6535,17.29425,12.0,17.0,23.0,1.415,1.41275,2.82775,1.0,3.0,5.0,1.6725,1.65,3.3225,1.0,3.0,6.0,4.1635,4.0755,8.239,5.0,8.0,12.0,2.31225,2.32975,4.642,2.0,4.0,8.0
2026-02-05,401812655,Central Connecticut Blue Devils,Chicago State Cougars,,,,8,2,35,40,9.311,9.52625,18.83725,-0.21525,5.0,9.0,14.0,5.0,9.0,14.0,12.0,18.0,26.0,-6.0,0.0,5.0,71.48225,70.372,141.85425,1.11025,56.0,71.0,87.0,55.0,70.0,86.0,117.0,141.0,167.0,-16.0,1.0,18.0,8.7115,8.68075,17.39225,12.0,17.0,23.0,1.42275,1.43525,2.858,1.0,3.0,5.0,1.6665,1.681,3.3475,1.0,3.0,6.0,4.13675,4.0935,8.23025,5.0,8.0,12.0,2.28075,2.33675,4.6175,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,1,1,0,5,8.52875,8.605,17.13375,-0.07625,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-5.0,0.0,5.0,8.52875,8.605,15.91644143247878,-0.07625,5.0,8.0,13.0,5.0,8.0,13.0,9.782691432478774,15.782691432478776,21.78269143247877,-5.0,0.0,5.0,8.56325,8.6175,17.18075,12.0,17.0,23.0,1.47325,1.483,2.95625,1.0,3.0,5.0,1.641,1.66575,3.30675,1.0,3.0,6.0,3.97525,4.015,7.99025,4.0,8.0,12.0,2.22375,2.23525,4.459,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,8.50525,8.544,17.04925,-0.03875,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-6.0,0.0,6.0,17.034,17.149,32.0615447409031,-0.115,11.0,17.0,24.0,11.0,17.0,24.0,21.878544740903088,31.87854474090309,42.87854474090308,-8.0,0.0,8.0,8.53025,8.5215,17.05175,12.0,17.0,23.0,1.49775,1.48925,2.987,1.0,3.0,5.0,1.62425,1.66275,3.287,1.0,3.0,6.0,3.95575,4.0505,8.00625,4.0,8.0,12.0,2.2595,2.22775,4.48725,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,8.47225,8.5885,17.06075,-0.11625,4.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,24.0,-6.0,0.0,5.0,25.50625,25.7375,48.48062913858612,-0.23125,17.0,25.0,34.0,17.0,26.0,35.0,35.13687913858614,48.2368791385861,62.2368791385861,-10.0,0.0,10.0,8.585,8.53425,17.11925,12.0,17.0,23.0,1.49075,1.51475,3.0055,1.0,3.0,5.0,1.62675,1.61725,3.244,1.0,3.0,6.0,4.06275,3.97375,8.0365,4.0,8.0,12.0,2.243,2.19225,4.43525,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,8.45525,8.59,17.04525,-0.13475,5.0,8.0,13.0,5.0,8.0,13.0,11.0,17.0,23.0,-5.0,0.0,5.0,33.9615,34.3275,68.55887807793353,-0.366,24.0,34.0,45.0,24.0,34.0,45.0,51.26987807793351,68.26987807793351,86.2698780779335,-12.0,0.0,12.0,8.53075,8.536,17.06675,12.0,17.0,22.0,1.52975,1.48425,3.014,1.0,3.0,5.0,1.6195,1.67425,3.29375,1.0,3.0,6.0,3.9955,3.975,7.9705,4.0,8.0,12.0,2.2465,2.2585,4.505,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,5,2,20,25,9.255,9.8685,19.1235,-0.6135,5.0,9.0,14.0,6.0,10.0,14.0,13.0,19.0,26.0,-6.0,-1.0,5.0,43.2165,44.196,85.10853193737583,-0.9795,32.0,43.0,54.0,33.0,44.0,55.0,67.6960319373758,84.69603193737582,102.6960319373758,-14.0,-1.0,12.0,8.73875,8.7705,17.50925,12.0,17.0,23.0,1.556,1.5375,3.0935,1.0,3.0,5.0,1.67975,1.65875,3.3385,1.0,3.0,6.0,4.13,4.1745,8.3045,5.0,8.0,12.0,2.3025,2.29075,4.59325,2.0,4.0,8.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,6,2,25,30,9.2165,9.8855,19.102,-0.669,5.0,9.0,14.0,6.0,10.0,14.0,13.0,19.0,26.0,-6.0,-1.0,5.0,52.433,54.0815,104.76142598144774,-1.6485,41.0,52.0,64.0,42.0,54.0,66.0,86.24692598144773,104.24692598144772,123.24692598144772,-16.0,-2.0,13.0,8.8345,8.82725,17.66175,12.0,18.0,23.0,1.5255,1.542,3.0675,1.0,3.0,5.0,1.67475,1.65775,3.3325,1.0,3.0,6.0,4.131,4.12125,8.25225,5.0,8.0,12.0,2.2925,2.256,4.5485,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,7,2,30,35,9.2255,9.8585,19.084,-0.633,5.0,9.0,14.0,6.0,10.0,15.0,13.0,19.0,26.0,-7.0,-1.0,5.0,61.6585,63.94,125.10585103913536,-2.2815,49.0,61.0,74.0,51.0,64.0,77.0,105.50735103913536,124.50735103913536,144.50735103913536,-18.0,-2.0,13.0,8.78975,8.834,17.62375,12.0,17.0,23.0,1.5205,1.526,3.0465,1.0,3.0,5.0,1.68425,1.67175,3.356,1.0,3.0,6.0,4.11925,4.095,8.21425,5.0,8.0,12.0,2.307,2.32275,4.62975,2.0,4.0,7.0
2026-02-05,401813305,Manhattan Jaspers,Saint Peter's Peacocks,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,8,2,35,40,9.18975,9.79425,18.984,-0.6045,5.0,9.0,14.0,6.0,9.0,14.0,13.0,19.0,26.0,-6.0,-1.0,5.0,70.84825,73.73425,144.5825,-2.886,57.0,71.0,85.0,60.0,74.0,87.0,123.0,144.0,166.0,-20.0,-3.0,14.0,8.7925,8.72375,17.51625,12.0,17.0,23.0,1.53525,1.54925,3.0845,1.0,3.0,5.0,1.68925,1.67375,3.363,1.0,3.0,6.0,4.05025,4.11275,8.163,5.0,8.0,12.0,2.32175,2.29675,4.6185,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,1,1,0,5,8.18625,8.10075,16.287,0.0855,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,8.18625,8.10075,15.06969143247878,0.0855,4.0,8.0,12.0,4.0,8.0,12.0,8.782691432478774,14.782691432478773,21.78269143247877,-5.0,0.0,5.0,8.13125,8.04125,16.1725,11.0,16.0,22.0,1.43875,1.4615,2.90025,1.0,3.0,5.0,1.55375,1.56175,3.1155,1.0,3.0,6.0,3.87725,3.8355,7.71275,4.0,8.0,11.0,2.1265,2.11125,4.23775,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,8.1585,8.07875,16.23725,0.07975,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,16.34475,16.1795,30.4027947409031,0.16525,10.0,16.0,23.0,10.0,16.0,23.0,20.878544740903088,29.878544740903084,40.87854474090308,-8.0,0.0,8.0,8.1575,8.281,16.4385,11.0,16.0,22.0,1.42475,1.44375,2.8685,1.0,3.0,5.0,1.551,1.56525,3.11625,1.0,3.0,6.0,3.83675,3.783,7.61975,4.0,7.0,11.0,2.145,2.12675,4.27175,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,8.16525,8.11775,16.283,0.0475,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,24.51,24.29725,46.04412913858612,0.21275,17.0,24.0,33.0,16.0,24.0,33.0,33.236879138586104,45.2368791385861,60.2368791385861,-10.0,0.0,10.0,8.232,8.186,16.418,11.0,16.0,22.0,1.42775,1.409,2.83675,1.0,3.0,5.0,1.4945,1.54275,3.03725,1.0,3.0,6.0,3.8005,3.8555,7.656,4.0,7.0,11.0,2.18375,2.157,4.34075,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,8.15125,8.15475,16.306,-0.0035,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,23.0,-5.0,0.0,5.0,32.66125,32.452,65.38312807793352,0.20925,23.0,32.0,43.0,22.0,32.0,43.0,49.26987807793351,65.2698780779335,82.2698780779335,-11.099999999999966,0.0,12.0,8.19725,8.20975,16.407,11.0,16.0,22.0,1.421,1.43925,2.86025,1.0,3.0,5.0,1.57725,1.54775,3.125,1.0,3.0,6.0,3.79,3.82575,7.61575,4.0,7.0,11.0,2.15775,2.161,4.31875,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,5,2,20,25,8.961,9.4365,18.3975,-0.4755,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,-1.0,5.0,41.62225,41.8885,81.20678193737584,-0.26625,31.0,41.0,52.0,31.0,42.0,53.0,64.6960319373758,80.6960319373758,97.6960319373758,-13.0,0.0,13.0,8.49925,8.4545,16.95375,12.0,17.0,22.0,1.46875,1.511,2.97975,1.0,3.0,5.0,1.636,1.5985,3.2345,1.0,3.0,6.0,3.93925,3.9075,7.84675,4.0,8.0,12.0,2.2065,2.22775,4.43425,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,6,2,25,30,9.00525,9.51225,18.5175,-0.507,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,50.6275,51.40075,100.27517598144776,-0.77325,39.0,50.0,62.0,40.0,51.0,63.0,83.24692598144773,100.24692598144772,118.24692598144772,-15.0,-1.0,14.0,8.3695,8.4545,16.824,11.0,17.0,22.0,1.47725,1.494,2.97125,1.0,3.0,5.0,1.6365,1.61025,3.24675,1.0,3.0,6.0,3.96275,4.004,7.96675,4.0,8.0,12.0,2.1895,2.20625,4.39575,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,7,2,30,35,9.03275,9.37725,18.41,-0.3445,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,59.66025,60.778,119.94560103913535,-1.11775,48.0,59.0,72.0,48.0,60.0,73.0,101.50735103913536,119.50735103913536,139.50735103913536,-17.0,-1.0,15.0,8.52,8.43825,16.95825,12.0,17.0,23.0,1.4865,1.51075,2.99725,1.0,3.0,5.0,1.6205,1.57625,3.19675,1.0,3.0,6.0,4.00975,3.9715,7.98125,5.0,8.0,12.0,2.16725,2.22175,4.389,2.0,4.0,7.0
2026-02-05,401813339,Marist Red Foxes,Rider Broncs,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,8,2,35,40,8.98675,9.3905,18.37725,-0.40375,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,68.647,70.1685,138.8155,-1.5215,56.0,68.0,82.0,57.0,70.0,84.0,119.0,138.0,160.0,-18.0,-1.0,15.0,8.4705,8.512,16.9825,12.0,17.0,22.0,1.46775,1.48175,2.9495,1.0,3.0,5.0,1.577,1.6045,3.1815,1.0,3.0,6.0,3.96825,3.91225,7.8805,4.0,8.0,12.0,2.28075,2.216,4.49675,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,1,1,0,5,8.13575,8.34625,16.482,-0.2105,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,8.13575,8.34625,15.264691432478772,-0.2105,4.0,8.0,12.0,4.0,8.0,13.0,8.782691432478774,14.782691432478776,21.78269143247877,-6.0,0.0,5.0,8.4685,8.327,16.7955,12.0,17.0,22.0,1.44625,1.45075,2.897,1.0,3.0,5.0,1.58625,1.58325,3.1695,1.0,3.0,6.0,3.90775,3.84275,7.7505,4.0,8.0,12.0,2.1785,2.21175,4.39025,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,8.20375,8.349,16.55275,-0.14525,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,16.3395,16.69525,30.913294740903087,-0.35575,10.0,16.0,23.0,10.0,16.0,23.0,20.878544740903088,30.87854474090309,41.87854474090308,-8.0,0.0,8.0,8.397,8.4185,16.8155,12.0,17.0,22.0,1.46875,1.45475,2.9235,1.0,3.0,5.0,1.601,1.6285,3.2295,1.0,3.0,6.0,3.93325,3.90825,7.8415,4.0,8.0,12.0,2.1965,2.1615,4.358,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,8.14675,8.38775,16.5345,-0.241,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-6.0,0.0,5.0,24.48625,25.083,46.806129138586094,-0.59675,16.0,24.0,33.0,17.0,25.0,34.0,33.236879138586104,46.2368791385861,60.2368791385861,-11.0,-1.0,10.0,8.28775,8.354,16.64175,11.0,16.0,22.0,1.44525,1.473,2.91825,1.0,3.0,5.0,1.559,1.595,3.154,1.0,3.0,6.0,3.92725,3.89325,7.8205,4.0,8.0,12.0,2.17875,2.2055,4.38425,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,8.1775,8.29325,16.47075,-0.11575,4.0,8.0,12.0,4.0,8.0,13.0,10.0,16.0,23.0,-5.0,0.0,5.0,32.66375,33.37625,66.3098780779335,-0.7125,22.0,32.0,43.0,23.0,33.0,44.0,49.26987807793351,65.26987807793351,84.2698780779335,-13.0,-1.0,11.0,8.2955,8.34925,16.64475,11.0,17.0,22.0,1.483,1.46325,2.94625,1.0,3.0,5.0,1.56325,1.57425,3.1375,1.0,3.0,6.0,3.92675,3.97275,7.8995,4.0,8.0,12.0,2.202,2.22075,4.42275,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,5,2,20,25,8.866,9.718,18.584,-0.852,5.0,9.0,13.0,6.0,10.0,14.0,13.0,18.0,25.0,-7.0,-1.0,5.0,41.52975,43.09425,82.3200319373758,-1.5645,31.0,41.0,52.0,32.0,43.0,54.0,65.6960319373758,81.69603193737582,99.6960319373758,-15.0,-1.0,12.0,8.62375,8.66175,17.2855,12.0,17.0,23.0,1.5425,1.525,3.0675,1.0,3.0,5.0,1.637,1.6405,3.2775,1.0,3.0,6.0,4.04875,4.019,8.06775,4.0,8.0,12.0,2.2755,2.299,4.5745,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,6,2,25,30,8.88575,9.704,18.58975,-0.81825,5.0,9.0,13.0,6.0,9.0,14.0,12.0,18.0,25.0,-6.0,-1.0,5.0,50.4155,52.79825,101.46067598144774,-2.38275,39.0,50.0,62.0,41.0,53.0,65.0,83.24692598144773,101.24692598144772,119.24692598144772,-17.0,-2.0,13.0,8.59625,8.6245,17.22075,12.0,17.0,23.0,1.5385,1.5205,3.059,1.0,3.0,5.0,1.62775,1.63125,3.259,1.0,3.0,6.0,4.04,4.06475,8.10475,5.0,8.0,12.0,2.263,2.25775,4.52075,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,7,2,30,35,8.896,9.64975,18.54575,-0.75375,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,-1.0,5.0,59.3115,62.448,121.26685103913536,-3.1365,47.0,59.0,71.0,50.0,62.0,75.0,102.50735103913536,120.50735103913536,140.50735103913536,-19.0,-3.0,13.0,8.696,8.579,17.275,12.0,17.0,23.0,1.5635,1.51625,3.07975,1.0,3.0,5.0,1.64225,1.62575,3.268,1.0,3.0,6.0,4.06275,4.092,8.15475,5.0,8.0,12.0,2.25125,2.24475,4.496,2.0,4.0,7.0
2026-02-05,401813367,Quinnipiac Bobcats,Canisius Golden Griffins,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,8,2,35,40,8.877,9.6055,18.4825,-0.7285,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,-1.0,5.0,68.1885,72.0535,140.242,-3.865,55.0,68.0,82.0,58.0,72.0,85.0,119.0,140.0,162.0,-21.0,-4.0,13.0,8.65675,8.7075,17.36425,12.0,17.0,23.0,1.49075,1.4835,2.97425,1.0,3.0,5.0,1.6275,1.6785,3.306,1.0,3.0,6.0,3.976,3.99175,7.96775,4.0,8.0,12.0,2.253,2.2705,4.5235,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,1,1,0,5,7.85725,7.90125,15.7585,-0.044,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,7.85725,7.90125,14.54119143247878,-0.044,4.0,8.0,12.0,4.0,8.0,12.0,8.782691432478774,14.782691432478774,20.78269143247877,-5.0,0.0,5.0,8.23825,8.18525,16.4235,11.0,16.0,22.0,1.44975,1.4375,2.88725,1.0,3.0,5.0,1.55175,1.5405,3.09225,1.0,3.0,6.0,3.79,3.808,7.598,4.0,7.0,11.0,2.18125,2.12625,4.3075,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,2,1,5,10,7.93025,7.94275,15.873,-0.0125,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,15.7875,15.844,29.51004474090309,-0.0565,10.0,16.0,22.0,10.0,16.0,22.0,19.878544740903088,28.878544740903088,38.87854474090308,-8.0,0.0,8.0,8.22525,8.162,16.38725,11.0,16.0,22.0,1.41275,1.4165,2.82925,1.0,3.0,5.0,1.554,1.56675,3.12075,1.0,3.0,6.0,3.80175,3.86625,7.668,4.0,7.0,11.0,2.1235,2.1075,4.231,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,3,1,10,15,7.9875,7.90775,15.89525,0.07975,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,23.775,23.75175,44.76362913858611,0.02325,16.0,24.0,32.0,16.0,24.0,32.0,31.236879138586104,44.2368791385861,58.2368791385861,-10.0,0.0,10.0,8.17975,8.21475,16.3945,11.0,16.0,22.0,1.45425,1.42275,2.877,1.0,3.0,5.0,1.60125,1.55775,3.159,1.0,3.0,6.0,3.8185,3.8405,7.659,4.0,7.0,11.0,2.16175,2.125,4.28675,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,4,1,15,20,7.93775,7.9405,15.87825,-0.00275,4.0,8.0,12.0,4.0,8.0,12.0,10.0,16.0,22.0,-5.0,0.0,5.0,31.71275,31.69225,63.67487807793352,0.0205,21.0,31.5,42.0,22.0,31.0,42.0,47.26987807793351,63.26987807793351,81.2698780779335,-12.0,0.0,12.0,8.0755,8.15675,16.23225,11.0,16.0,22.0,1.4355,1.4625,2.898,1.0,3.0,5.0,1.543,1.531,3.074,1.0,3.0,6.0,3.819,3.83675,7.65575,4.0,7.0,11.0,2.14575,2.17125,4.317,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,5,2,20,25,8.835,9.2325,18.0675,-0.3975,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,24.0,-6.0,0.0,5.0,40.54775,40.92475,79.16853193737582,-0.377,30.0,40.0,51.0,31.0,41.0,52.0,62.69603193737581,78.6960319373758,96.6960319373758,-13.0,0.0,13.0,8.4675,8.50875,16.97625,11.0,17.0,23.0,1.47075,1.492,2.96275,1.0,3.0,5.0,1.58925,1.5995,3.18875,1.0,3.0,6.0,3.98275,3.95775,7.9405,4.0,8.0,12.0,2.213,2.24975,4.46275,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,6,2,25,30,8.82825,9.257,18.08525,-0.42875,5.0,9.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,0.0,5.0,49.376,50.18175,97.80467598144774,-0.80575,38.0,49.0,61.0,39.0,50.0,62.0,81.24692598144773,97.24692598144772,116.24692598144772,-15.0,-1.0,14.0,8.418,8.448,16.866,12.0,17.0,22.0,1.4745,1.50025,2.97475,1.0,3.0,5.0,1.63925,1.62125,3.2605,1.0,3.0,6.0,3.997,3.95025,7.94725,4.0,8.0,12.0,2.2375,2.2465,4.484,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,7,2,30,35,8.691,9.19975,17.89075,-0.50875,5.0,8.0,13.0,5.0,9.0,14.0,12.0,18.0,25.0,-6.0,-1.0,5.0,58.067,59.3815,116.95585103913535,-1.3145,46.0,58.0,70.0,47.900000000000034,59.0,72.0,98.50735103913536,116.50735103913536,135.50735103913536,-17.0,-1.0,14.0,8.5115,8.4745,16.986,12.0,17.0,23.0,1.46925,1.48975,2.959,1.0,3.0,5.0,1.6005,1.585,3.1855,1.0,3.0,6.0,3.9265,3.96225,7.88875,4.0,8.0,12.0,2.24075,2.19425,4.435,2.0,4.0,7.0
2026-02-05,401813415,Mount St. Mary's Mountaineers,Merrimack Warriors,,,,8,2,35,40,8.77225,9.138,17.91025,-0.36575,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,24.0,-6.0,0.0,5.0,66.83925,68.5195,135.35875,-1.68025,53.0,67.0,80.0,56.0,69.0,82.0,116.0,135.0,156.0,-18.0,-2.0,15.0,8.50225,8.468,16.97025,12.0,17.0,22.0,1.497,1.50875,3.00575,1.0,3.0,5.0,1.5865,1.60325,3.18975,1.0,3.0,6.0,3.98775,3.95,7.93775,4.0,8.0,12.0,2.19475,2.19325,4.388,2.0,4.0,7.0
2026-02-05,401813427,Siena Saints,Iona Gaels,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,1,1,0,5,11.25525,11.08975,22.345,0.1655,7.0,11.0,16.0,7.0,11.0,16.0,15.0,22.0,29.0,-6.0,0.0,6.0,11.25525,11.08975,21.12769143247878,0.1655,7.0,11.0,16.0,7.0,11.0,16.0,13.782691432478773,20.78269143247877,27.78269143247877,-6.0,0.0,6.0,11.049,10.96775,22.01675,16.0,22.0,29.0,1.941,1.85875,3.79975,1.0,4.0,6.0,2.093,2.1055,4.1985,1.0,4.0,7.0,5.2285,5.24775,10.47625,6.0,10.0,15.0,2.89075,2.89025,5.781,3.0,6.0,9.0
2026-02-05,401813427,Siena Saints,Iona Gaels,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,2,1,5,10,11.21625,11.04375,22.26,0.1725,7.0,11.0,16.0,6.0,11.0,16.0,15.0,22.0,30.0,-6.0,0.0,6.0,22.4715,22.1335,42.48354474090309,0.338,15.0,22.0,30.0,15.0,22.0,30.0,30.878544740903084,41.87854474090308,54.87854474090308,-9.0,0.0,9.0,11.01025,11.0485,22.05875,16.0,22.0,29.0,1.959,1.8585,3.8175,1.0,4.0,6.0,2.0595,2.09975,4.15925,1.0,4.0,7.0,5.1755,5.226,10.4015,6.0,10.0,15.0,2.8665,2.89925,5.76575,3.0,6.0,9.0
2026-02-05,401813427,Siena Saints,Iona Gaels,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,3,1,10,15,11.14,10.9635,22.1035,0.1765,6.0,11.0,16.0,6.0,11.0,16.0,15.0,22.0,29.0,-6.0,0.0,6.0,33.6115,33.097,63.94537913858612,0.5145,24.0,33.0,44.0,23.0,33.0,43.0,48.2368791385861,63.2368791385861,80.23687913858609,-11.0,1.0,12.0,10.97325,11.091,22.06425,16.0,22.0,28.0,1.9615,1.80575,3.76725,1.0,4.0,6.0,2.09675,2.0985,4.19525,1.0,4.0,7.0,5.163,5.277,10.44,6.0,10.0,15.0,2.8985,2.936,5.8345,3.0,6.0,9.0
2026-02-05,401813427,Siena Saints,Iona Gaels,2026-02-05 19:00,2026-02-06T00:00:00Z,EST,4,1,15,20,11.20125,11.0705,22.27175,0.13075,7.0,11.0,16.0,6.0,11.0,16.0,15.0,22.0,30.0,-6.0,0.0,6.0,44.81275,44.1675,89.25012807793352,0.64525,32.900000000000034,44.0,57.0,32.0,44.0,57.0,69.2698780779335,89.2698780779335,110.2698780779335,-13.0,1.0,14.0,11.1455,11.07075,22.21625,16.0,22.0,29.0,1.91325,1.81375,3.727,1.0,4.0,6.0,2.06775,2.15525,4.223,2.0,4.0,7.0,5.14075,5.21,10.35075,6.0,10.0,15.0,2.88125,2.9255,5.80675,3.0,6.0,9.0
