game_id,date,home_team,away_team,home_score,away_score,home_possessions,away_possessions,pace,home_efg,home_tov_rate,home_orb_rate,home_ftr,away_efg,away_tov_rate,away_orb_rate,away_ftr,home_score_1h,away_score_1h,home_score_2h,away_score_2h
401826934,,Weber State Wildcats,Kansas City Roos,,,0.0,0.0,0.0,,,,,,,,,,,,
401826935,,Northwestern Wildcats,Jackson State Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401826937,,Presbyterian Blue Hose,Bluefield University Ramblin' Rams,,,0.0,0.0,0.0,,,,,,,,,,,,
401826938,,Georgia State Panthers,Presbyterian Blue Hose,,,0.0,0.0,0.0,,,,,,,,,,,,
401826939,,South Carolina Gamecocks,Presbyterian Blue Hose,,,0.0,0.0,0.0,,,,,,,,,,,,
401826940,,Sacramento State Hornets,Presbyterian Blue Hose,,,0.0,0.0,0.0,,,,,,,,,,,,
401826941,,Presbyterian Blue Hose,Columbia International Rams,,,0.0,0.0,0.0,,,,,,,,,,,,
401826942,,The Citadel Bulldogs,Presbyterian Blue Hose,,,0.0,0.0,0.0,,,,,,,,,,,,
401826943,,Wofford Terriers,Presbyterian Blue Hose,,,0.0,0.0,0.0,,,,,,,,,,,,
401826944,,Presbyterian Blue Hose,Morehead State Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401826946,,Utah Valley Wolverines,West Coast Baptist Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401826947,,Utah Valley Wolverines,Westminster (UT) Griffins,,,0.0,0.0,0.0,,,,,,,,,,,,
401826948,,Fresno State Bulldogs,Utah Valley Wolverines,,,0.0,0.0,0.0,,,,,,,,,,,,
401826949,,Utah Valley Wolverines,UC Irvine Anteaters,,,0.0,0.0,0.0,,,,,,,,,,,,
401826950,,South Dakota State Jackrabbits,Utah Valley Wolverines,,,0.0,0.0,0.0,,,,,,,,,,,,
401826951,,Utah Valley Wolverines,Samford Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401826952,,Utah Valley Wolverines,UC Santa Barbara Gauchos,,,0.0,0.0,0.0,,,,,,,,,,,,
401826955,,Weber State Wildcats,Oral Roberts Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401826956,,St. Thomas-Minnesota Tommies,Weber State Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401826957,,Kansas City Roos,Weber State Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401826967,,Minnesota Golden Gophers,Gardner-Webb Runnin' Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401826968,,Gardner-Webb Runnin' Bulldogs,North Greenville Crusaders,,,0.0,0.0,0.0,,,,,,,,,,,,
401826969,,Elon Phoenix,Gardner-Webb Runnin' Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401826970,,Gardner-Webb Runnin' Bulldogs,Georgia Southern Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401826971,,Gardner-Webb Runnin' Bulldogs,Brevard Tornados,,,0.0,0.0,0.0,,,,,,,,,,,,
401826977,,High Point Panthers,Averett Cougars,,,0.0,0.0,0.0,,,,,,,,,,,,
401826978,,High Point Panthers,Southern Illinois Salukis,,,0.0,0.0,0.0,,,,,,,,,,,,
401826979,,High Point Panthers,NJIT Highlanders,,,0.0,0.0,0.0,,,,,,,,,,,,
401826991,,Longwood Lancers,Mary Baldwin Fighting Squirrels,,,0.0,0.0,0.0,,,,,,,,,,,,
401826992,,Longwood Lancers,James Madison Dukes,,,0.0,0.0,0.0,,,,,,,,,,,,
401826993,,American University Eagles,Longwood Lancers,,,0.0,0.0,0.0,,,,,,,,,,,,
401826994,,Longwood Lancers,Pfeiffer Falcons,,,0.0,0.0,0.0,,,,,,,,,,,,
401826995,,LSU Tigers,Tarleton State Texans,,,0.0,0.0,0.0,,,,,,,,,,,,
401826996,,Tarleton State Texans,Merrimack Warriors,,,0.0,0.0,0.0,,,,,,,,,,,,
401826997,,Tarleton State Texans,Angelo State Rams,,,0.0,0.0,0.0,,,,,,,,,,,,
401826998,,Tarleton State Texans,Midwestern State Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401826999,,Tarleton State Texans,Howard Payne Yellow Jackets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827000,,Tarleton State Texans,Cameron Aggies,,,0.0,0.0,0.0,,,,,,,,,,,,
401827003,,Texas A&M Aggies,Texas Southern Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827004,,Texas Southern Tigers,Samford Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827005,,Texas State Bobcats,Texas Southern Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827006,,Vanderbilt Commodores,Texas Southern Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827007,,Texas Southern Tigers,College Of Biblical Studies Ambassadors,,,0.0,0.0,0.0,,,,,,,,,,,,
401827011,,Southern Jaguars,Ecclesia Royals,,,0.0,0.0,0.0,,,,,,,,,,,,
401827012,,Southern Jaguars,Champion Christian Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827013,,Washington Huskies,Southern Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827014,,San José State Spartans,Southern Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827015,,Northwestern State Demons,Southern Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827016,,Southern Jaguars,Louisiana Christian Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401827017,,Texas Longhorns,Southern Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827018,,Texas State Bobcats,Southern Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827039,,Prairie View A&M Panthers,College Of Biblical Studies Ambassadors,,,0.0,0.0,0.0,,,,,,,,,,,,
401827040,,Prairie View A&M Panthers,Dallas Crusaders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827041,,Missouri Tigers,Prairie View A&M Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827042,,North Texas Mean Green,Prairie View A&M Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827043,,Prairie View A&M Panthers,Champion Christian Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827055,,Longwood Lancers,Delaware State Hornets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827058,,Fresno State Bulldogs,South Carolina Upstate Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401827059,,South Carolina Upstate Spartans,Southern Virginia Knights,,,0.0,0.0,0.0,,,,,,,,,,,,
401827060,,South Carolina Upstate Spartans,Bob Jones Bruins,,,0.0,0.0,0.0,,,,,,,,,,,,
401827061,,South Carolina Upstate Spartans,North Carolina Central Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827062,,Nebraska Cornhuskers,South Carolina Upstate Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401827063,,South Carolina Upstate Spartans,Coastal Carolina Chanticleers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827066,,Coastal Carolina Chanticleers,Winthrop Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827067,,Jackson State Tigers,Winthrop Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827068,,Nebraska Cornhuskers,Winthrop Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827069,,Winthrop Eagles,South Carolina State Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827070,,Winthrop Eagles,Coastal Carolina Chanticleers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827071,,Winthrop Eagles,Toccoa Falls Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827072,,Winthrop Eagles,Bob Jones Bruins,,,0.0,0.0,0.0,,,,,,,,,,,,
401827087,,Grambling Tigers,Huston-Tillotson Rams,,,0.0,0.0,0.0,,,,,,,,,,,,
401827088,,Howard Bison,Grambling Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827089,,Grambling Tigers,Southern Miss Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827090,,Southern Miss Golden Eagles,Grambling Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827109,,Bethune-Cookman Wildcats,Coastal Georgia Mariner,,,0.0,0.0,0.0,,,,,,,,,,,,
401827110,,Ohio Bobcats,Bethune-Cookman Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401827111,,Indiana Hoosiers,Bethune-Cookman Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401827112,,Bethune-Cookman Wildcats,South Carolina State Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827127,,Washington Huskies,Arkansas-Pine Bluff Golden Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827129,,Vanderbilt Commodores,Arkansas-Pine Bluff Golden Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827130,,Marshall Thundering Herd,Arkansas-Pine Bluff Golden Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827131,,Miami (OH) RedHawks,Arkansas-Pine Bluff Golden Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827132,,UIC Flames,Arkansas-Pine Bluff Golden Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827133,,Tulsa Golden Hurricane,Arkansas-Pine Bluff Golden Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827153,,Alabama State Hornets,Virginia-Lynchburg Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401827154,,SIU Edwardsville Cougars,Alabama State Hornets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827155,,New Mexico Lobos,Alabama State Hornets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827156,,UT Martin Skyhawks,Alabama State Hornets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827157,,Missouri Tigers,Alabama State Hornets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827170,,Illinois Fighting Illini,Jackson State Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827171,,Alabama A&M Bulldogs,Blue Mountain Toppers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827172,,Indiana Hoosiers,Alabama A&M Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827173,,Clemson Tigers,Alabama A&M Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827174,,Coastal Carolina Chanticleers,Alabama A&M Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827180,,Illinois Fighting Illini,Colgate Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827181,,Illinois Fighting Illini,UT Rio Grande Valley Vaqueros,,,0.0,0.0,0.0,,,,,,,,,,,,
401827189,,Indiana Hoosiers,Incarnate Word Cardinals,,,0.0,0.0,0.0,,,,,,,,,,,,
401827195,,Alabama A&M Bulldogs,Tennessee State Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827196,,Alabama A&M Bulldogs,Arkansas Baptist Buffaloes,,,0.0,0.0,0.0,,,,,,,,,,,,
401827208,,Kentucky Wildcats,Indiana Hoosiers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827209,,Troy Trojans,Pensacola Christian College PENSACOLA CHRISTIAN,,,0.0,0.0,0.0,,,,,,,,,,,,
401827210,,USC Trojans,Troy Trojans,,,0.0,0.0,0.0,,,,,,,,,,,,
401827211,,Troy Trojans,LaGrange Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827212,,Texas State Bobcats,Texas A&M-San Antonio Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827213,,Texas State Bobcats,UTSA Roadrunners,,,0.0,0.0,0.0,,,,,,,,,,,,
401827214,,Texas State Bobcats,Texas Lutheran Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827216,,Maryland Terrapins,Alcorn State Braves,,,0.0,0.0,0.0,,,,,,,,,,,,
401827217,,Maryland Terrapins,Wagner Seahawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401827219,,Michigan State Spartans,Colgate Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827220,,Michigan State Spartans,San José State Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401827221,,Kentucky Wildcats,Michigan State Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401827233,,Minnesota Golden Gophers,Alcorn State Braves,,,0.0,0.0,0.0,,,,,,,,,,,,
401827234,,Missouri Tigers,Minnesota Golden Gophers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827235,,Minnesota Golden Gophers,Green Bay Phoenix,,,0.0,0.0,0.0,,,,,,,,,,,,
401827237,,Nebraska Cornhuskers,Florida International Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827238,,New Mexico Lobos,Nebraska Cornhuskers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827255,,Ohio State Buckeyes,Western Michigan Broncos,,,0.0,0.0,0.0,,,,,,,,,,,,
401827256,,Southern Miss Golden Eagles,Tougaloo Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827257,,South Carolina Gamecocks,Southern Miss Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827258,,Southern Miss Golden Eagles,William Carey Crusaders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827259,,Ole Miss Rebels,Southern Miss Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827261,,Massachusetts Minutemen,Marshall Thundering Herd,,,0.0,0.0,0.0,,,,,,,,,,,,
401827262,,Marshall Thundering Herd,Elon Phoenix,,,0.0,0.0,0.0,,,,,,,,,,,,
401827263,,Ohio Bobcats,Marshall Thundering Herd,,,0.0,0.0,0.0,,,,,,,,,,,,
401827265,,Oregon Ducks,South Dakota State Jackrabbits,,,0.0,0.0,0.0,,,,,,,,,,,,
401827267,,Dartmouth Big Green,New Hampshire Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401827268,,Washington Huskies,Nevada Wolf Pack,,,0.0,0.0,0.0,,,,,,,,,,,,
401827273,,Colgate Raiders,Northeastern Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401827274,,Stony Brook Seawolves,Farmingdale State Rams,,,0.0,0.0,0.0,,,,,,,,,,,,
401827277,,New Haven Chargers,Penn State Nittany Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827278,,Penn State Nittany Lions,Campbell Fighting Camels,,,0.0,0.0,0.0,,,,,,,,,,,,
401827433,,Rutgers Scarlet Knights,Lehigh Mountain Hawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401827434,,Rutgers Scarlet Knights,American University Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827435,,Tennessee Volunteers,Rutgers Scarlet Knights,,,0.0,0.0,0.0,,,,,,,,,,,,
401827439,,USC Trojans,Cal Poly Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827448,,Charleston Cougars,Tusculum Pioneers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827449,,Liberty Flames,Charleston Cougars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827450,,Charleston Cougars,South Carolina State Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827451,,Charleston Cougars,Drake Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827452,,Charleston Cougars,Massachusetts Minutemen,,,0.0,0.0,0.0,,,,,,,,,,,,
401827484,,Cleveland State Vikings,Capital Crusaders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827485,,Cleveland State Vikings,Waynesburg Yellow Jackets,,,0.0,0.0,0.0,,,,,,,,,,,,
401827486,,Missouri Tigers,Cleveland State Vikings,,,0.0,0.0,0.0,,,,,,,,,,,,
401827489,,Florida Gators,Merrimack Warriors,,,0.0,0.0,0.0,,,,,,,,,,,,
401827495,,Stony Brook Seawolves,Saint Josephs Long Island Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401827497,,Towson Tigers,Wilson College WILSON,,,0.0,0.0,0.0,,,,,,,,,,,,
401827498,,Towson Tigers,Norfolk State Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401827499,,James Madison Dukes,Towson Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827500,,Towson Tigers,Cornell Big Red,,,0.0,0.0,0.0,,,,,,,,,,,,
401827503,,William & Mary Tribe,Georgian Court Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401827504,,Norfolk State Spartans,William & Mary Tribe,,,0.0,0.0,0.0,,,,,,,,,,,,
401827505,,William & Mary Tribe,Regent Royals,,,0.0,0.0,0.0,,,,,,,,,,,,
401827506,,UTEP Miners,William & Mary Tribe,,,0.0,0.0,0.0,,,,,,,,,,,,
401827507,,Abilene Christian Wildcats,William & Mary Tribe,,,0.0,0.0,0.0,,,,,,,,,,,,
401827508,,William & Mary Tribe,Old Dominion Monarchs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827511,,Drexel Dragons,Widener Pride,,,0.0,0.0,0.0,,,,,,,,,,,,
401827512,,Colgate Raiders,Drexel Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401827513,,Drexel Dragons,NJIT Highlanders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827514,,Drexel Dragons,Old Dominion Monarchs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827515,,American University Eagles,Drexel Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401827517,,Elon Phoenix,Belmont Abbey Crusaders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827518,,UNC Greensboro Spartans,Elon Phoenix,,,0.0,0.0,0.0,,,,,,,,,,,,
401827519,,Wofford Terriers,Elon Phoenix,,,0.0,0.0,0.0,,,,,,,,,,,,
401827521,,Hampton Pirates,Mid-Atlantic Christian Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827522,,Norfolk State Spartans,Hampton Pirates,,,0.0,0.0,0.0,,,,,,,,,,,,
401827523,,Hampton Pirates,Apprentice School Builders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827524,,Howard Bison,Hampton Pirates,,,0.0,0.0,0.0,,,,,,,,,,,,
401827525,,South Carolina Gamecocks,North Carolina A&T Aggies,,,0.0,0.0,0.0,,,,,,,,,,,,
401827526,,North Carolina A&T Aggies,South Carolina State Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401827527,,North Carolina A&T Aggies,Washington Adventist Shock,,,0.0,0.0,0.0,,,,,,,,,,,,
401827528,,North Carolina Central Eagles,North Carolina A&T Aggies,,,0.0,0.0,0.0,,,,,,,,,,,,
401827529,,Howard Bison,North Carolina A&T Aggies,,,0.0,0.0,0.0,,,,,,,,,,,,
401827731,,Southern Illinois Salukis,UAB Blazers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827732,,UAB Blazers,UTEP Miners,,,0.0,0.0,0.0,,,,,,,,,,,,
401827733,,Davidson Wildcats,North Carolina A&T Aggies,,,0.0,0.0,0.0,,,,,,,,,,,,
401827734,,Eastern Michigan Eagles,Georgia State Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401827755,,Eastern Michigan Eagles,NJIT Highlanders,,,0.0,0.0,0.0,,,,,,,,,,,,
401827756,,Eastern Michigan Eagles,Cleary University Cougars,,,0.0,0.0,0.0,,,,,,,,,,,,
401827757,,Massachusetts Minutemen,UAlbany Great Danes,,,0.0,0.0,0.0,,,,,,,,,,,,
401827910,,Utah State Aggies,Westminster (UT) Griffins,,,0.0,0.0,0.0,,,,,,,,,,,,
401827911,,Utah State Aggies,UTEP Miners,,,0.0,0.0,0.0,,,,,,,,,,,,
401828267,,UAlbany Great Danes,SUNY Delhi Broncos,,,0.0,0.0,0.0,,,,,,,,,,,,
401828268,,UAlbany Great Danes,Paul Smith's Bobcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401828269,,UAlbany Great Danes,Colgate Raiders,,,0.0,0.0,0.0,,,,,,,,,,,,
401828270,,Fordham Rams,UAlbany Great Danes,,,0.0,0.0,0.0,,,,,,,,,,,,
401828271,,UAlbany Great Danes,SUNY-Oneonta Red Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401828274,,North Texas Mean Green,New Mexico Highlands Cowboys,,,0.0,0.0,0.0,,,,,,,,,,,,
401828275,,North Texas Mean Green,Northwestern State Demons,,,0.0,0.0,0.0,,,,,,,,,,,,
401828276,,Loyola Chicago Ramblers,North Texas Mean Green,,,0.0,0.0,0.0,,,,,,,,,,,,
401828277,,Saint Mary's Gaels,North Texas Mean Green,,,0.0,0.0,0.0,,,,,,,,,,,,
401828278,,North Texas Mean Green,Houston Christian Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401828281,,Tulsa Golden Hurricane,Oklahoma Christian OKLAHOMA CHRISTIAN,,,0.0,0.0,0.0,,,,,,,,,,,,
401828282,,Oral Roberts Golden Eagles,Tulsa Golden Hurricane,,,0.0,0.0,0.0,,,,,,,,,,,,
401828283,,Tulsa Golden Hurricane,Austin Peay Governors,,,0.0,0.0,0.0,,,,,,,,,,,,
401828284,,San José State Spartans,Tulsa Golden Hurricane,,,0.0,0.0,0.0,,,,,,,,,,,,
401828285,,Tulsa Golden Hurricane,Manhattan Christian Thunder,,,0.0,0.0,0.0,,,,,,,,,,,,
401828286,,New Mexico State Aggies,Tulsa Golden Hurricane,,,0.0,0.0,0.0,,,,,,,,,,,,
401828287,,Montana Grizzlies,Northwest Indian RedHawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828288,,Montana Grizzlies,Ottawa (AZ) Spirit,,,0.0,0.0,0.0,,,,,,,,,,,,
401828289,,Montana Grizzlies,Cal Poly Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401828290,,Texas A&M Aggies,Montana Grizzlies,,,0.0,0.0,0.0,,,,,,,,,,,,
401828291,,Montana Grizzlies,Lamar Cardinals,,,0.0,0.0,0.0,,,,,,,,,,,,
401828292,,Montana Grizzlies,North Dakota State Bison,,,0.0,0.0,0.0,,,,,,,,,,,,
401828293,,North Dakota Fighting Hawks,Montana Grizzlies,,,0.0,0.0,0.0,,,,,,,,,,,,
401828294,,Montana Grizzlies,Salish Kootenai Bison,,,0.0,0.0,0.0,,,,,,,,,,,,
401828296,,Campbell Fighting Camels,Western Michigan Broncos,,,0.0,0.0,0.0,,,,,,,,,,,,
401828297,,Campbell Fighting Camels,Mid-Atlantic Christian Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401828298,,Campbell Fighting Camels,Virginia-Lynchburg Dragons,,,0.0,0.0,0.0,,,,,,,,,,,,
401828301,,Delaware Blue Hens,Wilmington (DE) Wildcats,,,0.0,0.0,0.0,,,,,,,,,,,,
401828302,,Delaware Blue Hens,Saint Peter's Peacocks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828303,,Delaware Blue Hens,Southern Illinois Salukis,,,0.0,0.0,0.0,,,,,,,,,,,,
401828304,,Delaware Blue Hens,UNC Greensboro Spartans,,,0.0,0.0,0.0,,,,,,,,,,,,
401828305,,Delaware State Hornets,Delaware Blue Hens,,,0.0,0.0,0.0,,,,,,,,,,,,
401828306,,Jacksonville State Gamecocks,Oakwood Ambassadors,,,0.0,0.0,0.0,,,,,,,,,,,,
401828307,,Jacksonville State Gamecocks,Reinhardt Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401828308,,Jacksonville State Gamecocks,Coastal Carolina Chanticleers,,,0.0,0.0,0.0,,,,,,,,,,,,
401828309,,Jacksonville State Gamecocks,South Alabama Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401828310,,Arkansas State Red Wolves,Jacksonville State Gamecocks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828311,,Jacksonville State Gamecocks,North Dakota State Bison,,,0.0,0.0,0.0,,,,,,,,,,,,
401828312,,Jacksonville State Gamecocks,Auburn-Montgomery Senators,,,0.0,0.0,0.0,,,,,,,,,,,,
401828313,,Georgia State Panthers,Jacksonville State Gamecocks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828330,,Houston Christian Huskies,Southern Arkansas Muleriders,,,0.0,0.0,0.0,,,,,,,,,,,,
401828331,,Houston Christian Huskies,UL Monroe Warhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828332,,Houston Christian Huskies,College Of Biblical Studies Ambassadors,,,0.0,0.0,0.0,,,,,,,,,,,,
401828333,,The Citadel Bulldogs,Houston Christian Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401828334,,Georgia Southern Eagles,Houston Christian Huskies,,,0.0,0.0,0.0,,,,,,,,,,,,
401828335,,Kennesaw State Owls,Paine Lions,,,0.0,0.0,0.0,,,,,,,,,,,,
401828336,,Florida A&M Rattlers,Kennesaw State Owls,,,0.0,0.0,0.0,,,,,,,,,,,,
401828337,,Kennesaw State Owls,Point University Skyhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828338,,Kennesaw State Owls,Rice Owls,,,0.0,0.0,0.0,,,,,,,,,,,,
401828339,,Oral Roberts Golden Eagles,Kennesaw State Owls,,,0.0,0.0,0.0,,,,,,,,,,,,
401828340,,Kennesaw State Owls,Jackson State Tigers,,,0.0,0.0,0.0,,,,,,,,,,,,
401828341,,Kennesaw State Owls,Georgia State Panthers,,,0.0,0.0,0.0,,,,,,,,,,,,
401828342,,Kennesaw State Owls,Southern Wesleyan Warriors,,,0.0,0.0,0.0,,,,,,,,,,,,
401828469,,Liberty Flames,Kentucky Christian Knights,,,0.0,0.0,0.0,,,,,,,,,,,,
401828470,,Liberty Flames,Carolina University Bruins,,,0.0,0.0,0.0,,,,,,,,,,,,
401828472,,UTEP Miners,UT Permian Basin Falcons,,,0.0,0.0,0.0,,,,,,,,,,,,
401828473,,UTEP Miners,Western New Mexico Mustangs,,,0.0,0.0,0.0,,,,,,,,,,,,
401828474,,UTEP Miners,St. Thomas (TX) Celts,,,0.0,0.0,0.0,,,,,,,,,,,,
401828476,,Green Bay Phoenix,Ripon Red Hawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828477,,St. Thomas-Minnesota Tommies,Green Bay Phoenix,,,0.0,0.0,0.0,,,,,,,,,,,,
401828478,,Green Bay Phoenix,Haskell Jayhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828492,,Ole Miss Rebels,UL Monroe Warhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828493,,Ole Miss Rebels,Austin Peay Governors,,,0.0,0.0,0.0,,,,,,,,,,,,
401828495,,Incarnate Word Cardinals,Jarvis Christian Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401828496,,Incarnate Word Cardinals,Southwestern Christian Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401828497,,Incarnate Word Cardinals,Texas Lutheran Bulldogs,,,0.0,0.0,0.0,,,,,,,,,,,,
401828511,,Lamar Cardinals,Texas A&M-San Antonio Jaguars,,,0.0,0.0,0.0,,,,,,,,,,,,
401828512,,UL Monroe Warhawks,Lamar Cardinals,,,0.0,0.0,0.0,,,,,,,,,,,,
401828513,,Lamar Cardinals,Our Lady Of The Lake Saints,,,0.0,0.0,0.0,,,,,,,,,,,,
401828514,,Lamar Cardinals,Louisiana Ragin' Cajuns,,,0.0,0.0,0.0,,,,,,,,,,,,
401828526,,Oral Roberts Golden Eagles,John Brown Golden Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401828527,,Oral Roberts Golden Eagles,Haskell Jayhawks,,,0.0,0.0,0.0,,,,,,,,,,,,
401828528,,Oral Roberts Golden Eagles,Ecclesia Royals,,,0.0,0.0,0.0,,,,,,,,,,,,
401828543,,Eastern Kentucky Colonels,Midway University Eagles,,,0.0,0.0,0.0,,,,,,,,,,,,
401828544,,Vanderbilt Commodores,Eastern Kentucky Colonels,,,0.0,0.0,0.0,,,,,,,,,,,,
